"Index","Room","Ren","DT","TM","S1_L","S2_L","S3_L","S1_T","S2_T","S3_T","FN"
3614,"311","Old",48,3,0,0,1,24.733,20.596,26.749,1093
3615,"211","New",29,5,1,1,1,23.904,24.498,23.764,1137
3616,"311","Old",4,1,1,1,1,26.189,21.67,21.18,1131
3617,"211","New",32,15,1,1,1,22.938,20.661,22.174,1123
3618,"211","New",49,18,1,1,1,23.216,19.982,22.244,1047
3619,"111","New",54,24,0,0,1,20.667,21.627,25.454,1069
3620,"211","New",50,5,0,0,1,21.447,20.398,22.886,1097
3621,"311","Old",12,3,1,1,1,24.268,22.652,23.833,1149
3622,"111","New",30,8,0,0,1,19.757,20.188,19.794,1050
3623,"111","New",7,1,0,0,1,23.338,21.095,21.757,1101
3624,"211","New",31,22,0,0,1,23.568,21.835,24.232,1136
3625,"211","New",48,12,1,1,1,19.337,19.902,22.672,1121
3626,"311","Old",39,11,1,1,1,22.892,23.468,22.394,1102
3627,"211","New",22,8,1,1,1,25.404,24.025,19.108,1112
3628,"311","Old",51,12,1,1,1,22.779,22.915,23.646,1087
3629,"211","New",46,10,0,0,1,21.403,21.218,23.478,1127
3630,"211","New",26,1,0,0,1,20.97,23.439,26.292,1105
3631,"311","Old",28,7,0,0,1,21.87,21.299,22.316,1110
3632,"211","New",51,21,0,0,1,23.63,22.576,21.297,1085
3633,"211","New",50,8,0,0,1,24.119,25.265,18.901,1059
3634,"211","New",7,15,1,1,1,22.787,24.025,22.734,1141
3635,"311","Old",59,5,0,0,1,23.525,25.019,22.565,1092
3636,"211","New",4,7,1,1,1,19.999,24.334,22.228,1107
3637,"311","Old",26,9,1,1,1,21.658,23.493,21.58,1015
3638,"211","New",20,4,1,1,1,23.39,21.966,22.186,1083
3639,"111","New",18,4,0,0,1,23.74,23.042,22.165,1046
3640,"211","New",9,1,1,1,1,21.665,21.46,25.333,1097
3641,"111","New",53,17,1,1,1,25.369,23.987,18.46,1104
3642,"211","New",59,18,0,0,1,23.553,23.416,21.828,1104
3643,"311","Old",34,18,1,1,1,22.405,23.724,24.638,1065
3644,"311","Old",7,17,1,1,1,22.818,24.817,25.68,1104
3645,"211","New",5,24,1,1,1,23.022,25.099,22.918,1083
3646,"311","Old",40,20,0,0,1,23.753,24.411,23.966,1114
3647,"111","New",14,4,0,0,1,18.709,25.449,20.973,1103
3648,"311","Old",51,2,0,0,1,22.395,21.437,21.444,1165
3649,"211","New",6,17,1,1,1,22.521,24.814,24.666,1060
3650,"211","New",45,16,0,0,1,21.415,24.092,18.03,1140
3651,"211","New",44,16,1,1,1,23.91,17.778,24.775,1112
3652,"311","Old",4,16,0,0,1,21.019,22.236,26.544,1075
3653,"111","New",10,15,0,0,1,20.954,18.489,22.786,1101
3654,"311","Old",35,8,0,0,1,22.239,24.967,24.567,1118
3655,"211","New",49,7,1,1,1,18.698,24.857,22.299,1139
3656,"111","New",38,21,0,0,1,22.304,25.828,23.646,1071
3657,"311","Old",3,21,0,0,1,21.246,27.872,26.263,1119
3658,"111","New",36,14,0,0,1,22.244,22.159,23.754,1090
3659,"211","New",57,11,1,1,1,22.499,22.122,22.949,1137
3660,"311","Old",55,16,1,1,1,24.636,23.333,23.567,1103
3661,"311","Old",1,12,1,1,1,23.22,24.719,20.591,1101
3662,"311","Old",40,24,0,0,1,21.916,22.139,22.442,1152
3663,"311","Old",22,13,0,0,1,22.181,21.933,26.573,1039
3664,"311","Old",41,6,0,0,1,23.575,21.783,22.209,1097
3665,"311","Old",38,22,1,1,1,22.482,24.732,21.845,1079
3666,"111","New",36,11,1,1,1,22.102,21.153,19.808,1113
3667,"211","New",60,20,0,0,1,22.009,19.464,24.217,1125
3668,"311","Old",1,15,1,1,1,19.048,22.77,24.983,1091
3669,"111","New",45,1,0,0,1,21.19,22.899,21.736,1109
3670,"111","New",52,3,1,1,1,22.826,22.849,20.999,1111
3671,"111","New",18,19,0,0,1,22.427,17.028,23.306,1174
3672,"211","New",15,15,1,1,1,22.533,23.615,24.68,1094
3673,"311","Old",7,12,1,1,1,22.582,23.231,20.544,1153
3674,"211","New",25,12,1,1,1,24.079,23.616,26.99,1066
3675,"311","Old",23,7,0,0,1,22.255,23.368,20.992,1061
3676,"311","Old",2,24,1,1,1,21.401,22.001,23.342,1102
3677,"211","New",57,3,0,0,1,28,22.336,23.215,1077
3678,"211","New",41,6,1,1,1,21.579,20.274,22.981,1111
3679,"211","New",34,20,1,1,1,20.546,23.45,22.544,1095
3680,"211","New",30,6,0,0,1,26.603,20.963,22.417,1155
3681,"111","New",26,22,0,0,1,23.084,22.88,22.484,1105
3682,"111","New",30,13,0,0,1,17.974,22.054,26.486,1099
3683,"311","Old",34,20,1,1,1,23.086,22.405,25.332,1095
3684,"111","New",35,8,1,1,1,24.925,22.225,19.919,1125
3685,"211","New",50,20,1,1,1,21.107,24.823,21.766,1087
3686,"211","New",16,3,1,1,1,21.919,19.134,25.508,1080
3687,"311","Old",37,5,1,1,1,23.798,23.513,20.685,1077
3688,"311","Old",34,1,0,0,1,25.147,27.432,25.757,1089
3689,"111","New",8,16,0,0,1,23.675,22.411,21.777,1089
3690,"311","Old",49,23,0,0,1,22.946,22.563,21.558,1075
3691,"111","New",39,18,1,1,1,24.9,22.108,22.285,1062
3692,"311","Old",23,21,1,1,1,19.604,21.266,20.196,1123
3693,"211","New",42,20,1,1,1,20.771,20.643,21.891,1132
3694,"111","New",24,21,0,0,1,24.134,20.627,23.054,1051
3695,"311","Old",33,11,0,0,1,21.123,25.438,25.056,1093
3696,"311","Old",7,2,1,1,1,24.928,21.855,19.87,1095
3697,"311","Old",53,9,1,1,1,25.364,17.715,20.825,1102
3698,"311","Old",30,2,1,1,1,22.048,22.978,20.955,1081
3699,"111","New",41,14,1,1,1,22.853,21.982,22.222,1058
3700,"211","New",30,13,0,0,1,22.719,25.587,23.157,1082
3701,"311","Old",49,14,0,0,1,24.335,21.632,23.997,1123
3702,"111","New",34,5,0,0,1,19.295,23.717,22.589,1085
3703,"111","New",54,15,1,1,1,22.756,22.636,20.29,1059
3704,"311","Old",28,14,1,1,1,21.772,22.732,23.366,1138
3705,"311","Old",5,7,0,0,1,23.427,23.666,22.351,1076
3706,"311","Old",17,20,0,0,1,22.46,22.552,20.461,1125
3707,"311","Old",50,6,0,0,1,23.228,24.221,24.227,1134
3708,"311","Old",29,4,0,0,1,22.006,23.23,24.72,1085
3709,"211","New",50,16,0,0,1,25.755,23.088,24.157,1072
3710,"111","New",5,14,0,0,1,20.224,21.684,22.258,1121
3711,"211","New",35,14,1,1,1,21.296,26.205,22.289,1053
3712,"211","New",49,14,0,0,1,25.291,19.475,20.997,1095
3713,"311","Old",3,13,1,1,1,21.505,25.008,23.543,1108
3714,"111","New",42,5,0,0,1,23.424,16.412,18.043,1118
3715,"311","Old",53,10,0,0,1,24.741,25.261,24.749,1075
3716,"111","New",7,21,1,1,1,19.24,24.446,22.423,1060
3717,"311","Old",12,1,1,1,1,24.516,23.047,24.636,1067
3718,"111","New",15,15,0,0,1,22.704,20.236,25.441,1040
3719,"211","New",21,20,0,0,1,22.667,23.428,22.159,1097
3720,"211","New",26,6,0,0,1,22.915,24.414,20.428,1109
3721,"111","New",52,9,1,1,1,16.733,19.519,22.422,1085
3722,"311","Old",4,11,0,0,1,22.322,26.756,21.938,1112
3723,"311","Old",5,24,0,0,1,23.215,21.139,19.562,1075
3724,"211","New",58,10,1,1,1,20.685,25.733,26.577,1119
3725,"311","Old",3,15,1,1,1,22.402,21.306,23.213,1036
3726,"211","New",14,8,1,1,1,23.16,17.831,23.744,1147
3727,"211","New",45,15,1,1,1,20.007,19.893,22.633,1124
3728,"111","New",3,22,1,1,1,20.626,21.126,17.941,1151
3729,"211","New",41,22,1,1,1,24.659,21.054,23.6,1145
3730,"111","New",20,19,1,1,1,16.241,21.016,23.073,1099
3731,"311","Old",51,1,0,0,1,21.811,22.894,22.241,1081
3732,"311","Old",18,15,1,1,1,23.729,23.034,22.072,1083
3733,"211","New",30,1,1,1,1,23.576,23.017,23.015,1151
3734,"311","Old",53,23,0,0,1,25.08,23.882,19.73,1121
3735,"211","New",26,5,1,1,1,21.033,25.161,24.584,1101
3736,"111","New",7,18,1,1,1,21.1,23.726,21.868,1083
3737,"211","New",10,22,0,0,1,24.792,24.067,23.4,1171
3738,"111","New",27,15,1,1,1,22.952,20.643,17.459,1126
3739,"111","New",30,9,0,0,1,20.956,19.963,27.736,1010
3740,"111","New",2,3,0,0,1,19.625,23.871,22.093,1105
3741,"211","New",36,3,0,0,1,23.736,22.493,22.534,1096
3742,"111","New",1,9,1,1,1,20.195,19.251,19.376,1051
3743,"311","Old",20,18,1,1,1,25.343,24.272,25.222,1113
3744,"211","New",50,13,0,0,1,24.647,24.548,19.338,1096
3745,"211","New",32,8,1,1,1,19.803,22.136,26.622,1110
3746,"211","New",10,2,1,1,1,20.117,26.047,24.042,1094
3747,"211","New",41,14,1,1,1,22.947,23.458,20.893,1086
3748,"111","New",27,4,0,0,1,19.826,21.069,23.811,1084
3749,"111","New",24,24,1,1,1,23.973,17.826,21.625,1114
3750,"211","New",34,16,0,0,1,20.283,22.896,23.229,1071
3751,"111","New",38,6,0,0,1,18.306,20.854,21.571,1086
3752,"111","New",27,14,0,0,1,23.605,18.954,24.944,1086
3753,"211","New",53,18,1,1,1,25.343,21.728,23.654,1115
3754,"111","New",28,22,0,0,1,21.453,18.041,23.38,1110
3755,"111","New",47,7,1,1,1,20.526,19.812,29.238,1103
3756,"311","Old",6,6,1,1,1,23.355,21.542,22.07,1112
3757,"111","New",34,11,0,0,1,17.044,18.897,19.573,1103
3758,"111","New",7,7,1,1,1,22.443,17.948,22.335,1075
3759,"111","New",56,7,1,1,1,19.462,19.146,18.641,1102
3760,"211","New",1,23,0,0,1,23.64,25.172,24.103,1120
3761,"111","New",24,4,1,1,1,19.42,20.883,22.316,1006
3762,"111","New",33,7,1,1,1,19.177,18.366,22.051,1126
3763,"111","New",15,21,1,1,1,23.908,21.454,20.68,1119
3764,"211","New",3,17,0,0,1,22.884,18.775,24.401,1109
3765,"211","New",47,21,0,0,1,21.686,21.056,22.227,1146
3766,"111","New",49,1,0,0,1,22.632,21.124,22.154,1068
3767,"311","Old",56,19,1,1,1,20.803,23.023,23.255,987
3768,"211","New",3,6,0,0,1,23.988,27.245,25.895,1035
3769,"111","New",30,4,1,1,1,23.492,23.835,19.381,1042
3770,"311","Old",26,20,0,0,1,21.822,23.377,25.906,1124
3771,"211","New",10,15,0,0,1,19.27,24.19,22.199,1108
3772,"311","Old",37,13,1,1,1,21.593,27.377,24.186,1133
3773,"111","New",44,8,1,1,1,21.016,22.942,17.778,1146
3774,"211","New",1,2,1,1,1,21.251,23.022,23.945,1073
3775,"211","New",52,18,0,0,1,20.356,23.805,21.553,1091
3776,"211","New",55,13,0,0,1,20.515,23.722,23.488,1135
3777,"111","New",23,14,1,1,1,18.587,27.473,23.829,1104
3778,"211","New",25,9,0,0,1,22.981,24.083,23.192,1132
3779,"311","Old",60,21,1,1,1,22.088,22.663,19.869,1117
3780,"111","New",31,17,1,1,1,22.147,20.483,25.569,1116
3781,"311","Old",52,22,0,0,1,22.411,23.363,23.702,1127
3782,"211","New",11,21,1,1,1,22.521,23.178,22.564,1134
3783,"311","Old",11,18,0,0,1,25.468,21.169,24.186,1096
3784,"311","Old",42,5,0,0,1,20.439,23.174,26.864,1098
3785,"211","New",39,1,0,0,1,21.878,24.076,21.106,1127
3786,"111","New",6,15,1,1,1,23.517,19.77,24.104,1122
3787,"211","New",27,13,0,0,1,20.55,28.012,18.93,1091
3788,"311","Old",18,8,0,0,1,21.67,21.866,22.156,1136
3789,"211","New",19,19,1,1,1,19.861,20.886,26.137,1118
3790,"111","New",40,12,1,1,1,26.058,19.411,21.054,1141
3791,"211","New",41,1,0,0,1,24.57,23.058,24.014,1097
3792,"211","New",53,24,1,1,1,27.436,22.044,25.168,1131
3793,"311","Old",26,4,0,0,1,24.042,21.58,22.494,1111
3794,"111","New",29,7,0,0,1,17.996,15.822,20.854,1065
3795,"111","New",55,22,1,1,1,21.519,19.941,23.166,1123
3796,"111","New",25,5,1,1,1,23.966,20.639,24.349,1142
3797,"311","Old",53,22,1,1,1,24.377,20.456,20.851,1167
3798,"211","New",37,9,0,0,1,23.086,23.735,24.405,1110
3799,"311","Old",6,10,0,0,1,23.043,22.133,19.171,1098
3800,"111","New",16,6,1,1,1,20.182,23.917,24.888,1115
3801,"211","New",28,11,0,0,1,22.472,23.777,20.83,1081
3802,"211","New",50,18,1,1,1,22.561,25.51,22.326,1063
3803,"111","New",39,9,0,0,1,21.357,22.127,24.147,1129
3804,"211","New",31,15,1,1,1,20.973,22.173,21.347,1136
3805,"211","New",30,22,1,1,1,25.122,23.03,23.246,1092
3806,"311","Old",2,14,0,0,1,24.893,26.166,25.611,1105
3807,"211","New",49,10,0,0,1,25.639,22.034,22.833,1144
3808,"311","Old",33,2,1,1,1,24.219,21.977,26.934,1094
3809,"211","New",14,20,1,1,1,21.772,23.322,24.162,1179
3810,"211","New",12,18,0,0,1,24.245,23.498,21.192,1142
3811,"211","New",38,7,1,1,1,25.146,25.172,28.906,1107
3812,"111","New",33,11,1,1,1,24.026,21.567,27.327,1099
3813,"311","Old",18,2,1,1,1,23.789,21.033,22.031,1076
3814,"211","New",24,4,0,0,1,21.498,24.586,22.905,1061
3815,"211","New",24,14,1,1,1,22.406,21.212,21.783,1105
3816,"311","Old",47,18,1,1,1,20.908,20.324,23.628,1109
3817,"111","New",20,23,1,1,1,27.953,20.243,20.133,1126
3818,"311","Old",14,1,0,0,1,22.539,23.007,23.664,1076
3819,"211","New",56,16,1,1,1,23.749,23.109,22.35,1039
3820,"211","New",46,19,1,1,1,23.637,21.663,23.177,1122
3821,"111","New",13,10,1,1,1,20.077,22.779,20.511,1084
3822,"111","New",54,5,0,0,1,19.83,22.695,22.533,1079
3823,"111","New",11,23,0,0,1,20.586,21.523,23.296,1129
3824,"211","New",9,4,1,1,1,22.136,21.297,23.88,1098
3825,"111","New",40,10,1,1,1,23.434,20.017,20.946,1109
3826,"211","New",20,16,1,1,1,19.231,21.699,21.823,1084
3827,"211","New",21,21,0,0,1,23.935,20.308,22.192,1103
3828,"111","New",24,9,1,1,1,23.478,22.017,24.341,1138
3829,"211","New",9,17,1,1,1,22.541,23.366,23.37,1119
3830,"111","New",11,20,0,0,1,22.921,20.639,22.846,1092
3831,"211","New",23,19,0,0,1,24.297,24.971,23.417,1082
3832,"111","New",59,16,0,0,1,24.2,25.1,25.216,1097
3833,"211","New",52,20,0,0,1,19.517,21.608,23.451,1111
3834,"311","Old",45,16,0,0,1,23.985,23.422,23.641,1104
3835,"211","New",8,8,1,1,1,18.341,21.66,21.312,1099
3836,"111","New",40,1,0,0,1,21.646,21.468,22.941,1100
3837,"311","Old",37,18,0,0,1,19.612,23.016,20.563,1088
3838,"111","New",3,5,0,0,1,20.193,18.88,21.071,1122
3839,"211","New",2,1,0,0,1,21.774,19.971,23.847,1138
3840,"111","New",51,5,1,1,1,21.736,20.683,24.584,1064
3841,"111","New",49,21,1,1,1,25.484,23.571,21.985,1094
3842,"211","New",35,20,1,1,1,26.687,24.749,24.428,1101
3843,"311","Old",1,23,1,1,1,25.257,25.818,22.88,1081
3844,"111","New",40,15,1,1,1,24.198,22.014,20.781,1063
3845,"311","Old",30,18,1,1,1,19.592,19.794,21.347,1097
3846,"211","New",22,6,1,1,1,25.144,20.143,26.973,1048
3847,"311","Old",12,16,0,0,1,22.332,22.013,24.476,1164
3848,"311","Old",41,7,1,1,1,20.692,24.504,22.698,1093
3849,"311","Old",11,3,0,0,1,23.747,24.578,21.681,1099
3850,"311","Old",15,10,1,1,1,24.439,22.311,21.056,1129
3851,"211","New",58,22,0,0,1,26.986,23.691,23.879,1104
3852,"311","Old",43,2,1,1,1,22.499,20.482,22.816,1133
3853,"111","New",23,23,1,1,1,22.124,22.091,25.171,1124
3854,"311","Old",55,20,0,0,1,23.989,22.917,23.016,1099
3855,"111","New",18,9,0,0,1,19.863,18.631,23.711,1096
3856,"311","Old",58,7,1,1,1,21.8,21.414,21.646,1096
3857,"111","New",38,5,0,0,1,21.846,22.614,23.375,1107
3858,"111","New",27,22,0,0,1,23.738,21.753,26.76,1130
3859,"311","Old",16,23,1,1,1,20.37,26.201,19.064,1148
3860,"211","New",4,21,1,1,1,20.216,24.676,23.29,1152
3861,"311","Old",36,6,1,1,1,21.96,21.258,24.936,1081
3862,"111","New",11,12,1,1,1,23.468,21.632,22.854,1118
3863,"211","New",46,9,1,1,1,21.567,19.289,24.023,1073
3864,"111","New",36,7,0,0,1,21.443,21.651,20.264,1079
3865,"311","Old",11,9,1,1,1,23.542,24.316,24.086,1081
3866,"211","New",23,5,0,0,1,26.022,20.273,22.129,1158
3867,"211","New",27,24,1,1,1,20.852,21.672,22.973,1091
3868,"311","Old",14,5,0,0,1,21.764,18.853,22.236,1109
3869,"311","Old",20,16,1,1,1,25.495,18.976,25.607,1089
3870,"211","New",58,21,0,0,1,23.575,22.375,24.651,1128
3871,"311","Old",13,5,1,1,1,20.773,25.028,21.074,1107
3872,"111","New",34,12,0,0,1,21.091,21.941,24.978,1049
3873,"111","New",57,21,1,1,1,21.163,24.227,24.05,1075
3874,"211","New",15,16,0,0,1,22.298,22.957,23.614,1127
3875,"311","Old",45,24,1,1,1,23.153,26.436,20.708,1136
3876,"311","Old",35,3,1,1,1,22.131,20.813,24.774,1106
3877,"311","Old",34,15,0,0,1,23.269,22.829,26.387,1055
3878,"311","Old",30,21,1,1,1,22.027,26.213,19.306,1049
3879,"211","New",4,3,0,0,1,25.238,22.858,19.072,1111
3880,"211","New",20,21,1,1,1,21.224,21.917,20.075,1132
3881,"211","New",24,24,1,1,1,25.276,24.018,22.039,1063
3882,"311","Old",10,3,1,1,1,22.074,23.24,21.829,1109
3883,"311","Old",31,11,0,0,1,21.032,22.833,24.129,1125
3884,"211","New",33,13,1,1,1,21.01,23.564,20.289,1141
3885,"311","Old",46,20,0,0,1,22.335,25.789,19.333,1117
3886,"111","New",4,24,0,0,1,18.889,21.398,18.596,1183
3887,"211","New",3,15,0,0,1,25.642,24.919,22.334,1061
3888,"111","New",2,10,1,1,1,18.617,22.494,21.972,1119
3889,"311","Old",27,12,1,1,1,25.731,24.342,24.245,1119
3890,"311","Old",13,15,0,0,1,25.001,21.639,23.943,1123
3891,"211","New",23,1,0,0,1,23.607,25.394,22.287,1076
3892,"211","New",47,3,0,0,1,23.922,24.276,25.988,1090
3893,"111","New",60,23,0,0,1,25.088,20.66,22.608,1080
3894,"111","New",2,18,1,1,1,25.185,19.306,25.938,1159
3895,"111","New",48,14,0,0,1,18.862,20.941,25.062,1108
3896,"311","Old",59,11,1,1,1,24.072,23.128,23.603,1066
3897,"311","Old",29,23,1,1,1,21.624,25.656,22.476,1116
3898,"111","New",24,20,0,0,1,20.739,22.367,24.935,1078
3899,"111","New",58,8,1,1,1,21.191,24.445,22.452,1072
3900,"311","Old",27,22,1,1,1,26.382,23.266,24.505,1068
3901,"111","New",4,11,0,0,1,17.44,24.329,21.802,1111
3902,"211","New",6,19,1,1,1,23.427,21.146,22.794,1092
3903,"111","New",26,5,0,0,1,22.264,21.86,22.544,1107
3904,"111","New",50,13,1,1,1,22.242,23.205,21.716,1108
3905,"111","New",42,17,1,1,1,21.793,23.88,25.31,1112
3906,"211","New",19,10,1,1,1,22.204,23.828,22.462,1111
3907,"211","New",24,17,1,1,1,22.113,22.688,21.795,1072
3908,"111","New",36,16,0,0,1,25.248,19.283,23.101,1093
3909,"111","New",59,17,1,1,1,24.079,21.987,21.051,1117
3910,"111","New",29,5,0,0,1,20.668,21.638,22.458,1072
3911,"311","Old",41,12,0,0,1,21.498,22.693,22.314,1140
3912,"211","New",42,14,0,0,1,23.185,24.32,20.897,1074
3913,"111","New",25,21,0,0,1,21.663,21.928,23.092,1061
3914,"311","Old",9,10,1,1,1,20.288,22.5,25.34,1102
3915,"211","New",28,6,0,0,1,24.879,23.842,22.761,1135
3916,"111","New",45,12,1,1,1,23.265,17.368,19.242,1093
3917,"111","New",20,20,0,0,1,21.498,19.298,17.954,1135
3918,"211","New",24,7,0,0,1,21.789,24.82,21.56,1042
3919,"111","New",41,6,0,0,1,22.971,19.019,23.601,1119
3920,"311","Old",35,16,0,0,1,23.965,23.09,26.388,1135
3921,"311","Old",4,2,0,0,1,24.443,24.644,26.946,1115
3922,"311","Old",30,8,1,1,1,24.9,23.475,23.706,1089
3923,"211","New",23,11,1,1,1,22.054,25.455,21.745,1082
3924,"311","Old",9,4,0,0,1,18.179,23.54,23.076,1097
3925,"211","New",7,11,1,1,1,22.235,23.219,20.97,1097
3926,"111","New",54,17,0,0,1,24.135,21.773,20.536,1113
3927,"111","New",48,3,0,0,1,22.064,23.378,20.672,1123
3928,"211","New",58,2,1,1,1,20.169,20.981,26.25,1077
3929,"111","New",49,12,0,0,1,24.404,20.44,21.154,1095
3930,"311","Old",35,19,0,0,1,24.168,26.675,23.211,1133
3931,"311","Old",29,5,1,1,1,20.928,19.065,24.245,1057
3932,"311","Old",10,14,0,0,1,19.64,25.671,19.844,1083
3933,"311","Old",17,11,0,0,1,22.865,22.888,25.046,1099
3934,"311","Old",25,5,1,1,1,21.206,23.923,25.224,1067
3935,"211","New",45,23,1,1,1,25.578,25.302,24.886,1129
3936,"111","New",27,23,1,1,1,22.473,25.531,22.988,1093
3937,"311","Old",46,21,1,1,1,19.836,20.428,24.066,1100
3938,"211","New",24,15,1,1,1,25.447,17.7,22.53,1057
3939,"311","Old",8,2,1,1,1,20.169,21.716,23.656,1099
3940,"211","New",1,21,1,1,1,21.006,22.402,25.763,1097
3941,"111","New",47,8,1,1,1,21.403,23.303,26.651,1086
3942,"311","Old",38,13,1,1,1,22.578,21.623,23.354,1083
3943,"211","New",11,19,1,1,1,21.623,26.22,26.317,1070
3944,"311","Old",38,15,0,0,1,24.269,24.092,25.206,1108
3945,"311","Old",26,15,1,1,1,23.597,20.87,21.525,1050
3946,"311","Old",13,2,0,0,1,20.651,23.176,25.328,1124
3947,"111","New",5,18,0,0,1,21.855,20.25,23.775,1123
3948,"111","New",17,15,1,1,1,18.577,21.938,18.225,1102
3949,"211","New",60,15,0,0,1,23.256,23.919,23.007,1122
3950,"311","Old",19,21,1,1,1,22.682,19.82,22.98,1117
3951,"211","New",33,14,1,1,1,23.982,21.406,24.508,1075
3952,"111","New",36,9,0,0,1,23.441,25.283,22.477,1103
3953,"211","New",33,22,1,1,1,25.036,23.803,19.977,1092
3954,"311","Old",53,5,0,0,1,25.82,25.861,23.496,1114
3955,"111","New",52,21,0,0,1,22.897,24.77,22.865,1116
3956,"211","New",56,1,1,1,1,22.43,25.678,22.505,1062
3957,"211","New",59,14,1,1,1,21.747,19.324,20.877,1092
3958,"111","New",33,10,1,1,1,19.678,21.201,23.904,1097
3959,"111","New",37,9,1,1,1,18.669,21.704,25.59,1164
3960,"311","Old",3,2,1,1,1,23.411,19.184,25.775,1086
3961,"211","New",20,2,1,1,1,24.172,20.432,24.189,1134
3962,"211","New",55,17,0,0,1,25.235,24.271,24.937,1135
3963,"111","New",32,2,0,0,1,20.336,21.84,21.466,1118
3964,"311","Old",60,4,0,0,1,22.505,19.654,20.714,1142
3965,"111","New",1,19,1,1,1,21.134,19.381,21.892,1132
3966,"311","Old",57,15,1,1,1,26.386,25.358,22.458,1075
3967,"211","New",50,23,1,1,1,23.39,21.969,24.309,1128
3968,"211","New",27,6,1,1,1,23.345,25.338,22.908,1070
3969,"211","New",38,13,1,1,1,21.965,24.128,21.027,1143
3970,"111","New",39,10,1,1,1,18.167,20.171,25.624,1003
3971,"111","New",13,9,0,0,1,22.934,22.126,23.031,1078
3972,"311","Old",16,8,0,0,1,24.733,27.107,21.914,1150
3973,"311","Old",52,18,1,1,1,20.964,19.283,23.021,1100
3974,"311","Old",59,20,1,1,1,26.048,22.366,20.352,1112
3975,"211","New",13,5,1,1,1,22.612,21.089,21.614,1143
3976,"111","New",20,6,1,1,1,20.673,20.988,23.073,1157
3977,"311","Old",59,22,0,0,1,20.74,23.782,26.35,1062
3978,"111","New",44,22,0,0,1,20.022,21.698,24.384,1105
3979,"111","New",40,13,1,1,1,19.466,15.568,22.424,1080
3980,"311","Old",28,12,1,1,1,22.127,21.712,25.77,1042
3981,"211","New",48,24,1,1,1,21.741,24.965,21.005,1065
3982,"311","Old",23,20,0,0,1,22.788,22.885,20.503,1028
3983,"311","Old",29,13,1,1,1,23.375,27.726,23.201,1056
3984,"311","Old",2,18,1,1,1,23.758,21.986,21.559,1110
3985,"211","New",28,24,0,0,1,25.513,21.478,24.473,1093
3986,"211","New",8,11,0,0,1,22.402,20.659,23.587,1168
3987,"211","New",24,13,0,0,1,21.493,22.028,22.744,1081
3988,"211","New",47,23,0,0,1,20.2,22.456,25.871,1118
3989,"311","Old",32,24,1,1,1,22.386,20.521,25.551,1131
3990,"211","New",48,11,1,1,1,17.862,26.105,30.309,1089
3991,"111","New",34,14,0,0,1,21.098,20.672,24.954,1106
3992,"111","New",5,24,0,0,1,21.616,20.309,24.173,1097
3993,"211","New",23,8,1,1,1,24.317,21.68,21.086,1116
3994,"111","New",26,21,0,0,1,20.697,19.869,20.015,1145
3995,"311","Old",38,17,1,1,1,27.735,19.876,24.287,1133
3996,"211","New",23,21,1,1,1,23.501,22.353,23.716,1094
3997,"111","New",53,9,1,1,1,21.577,19.619,25.067,1075
3998,"211","New",1,16,0,0,1,22.823,24.054,20.644,1107
3999,"211","New",19,4,1,1,1,22.294,23.392,23.916,1054
4000,"211","New",44,21,0,0,1,26.666,26.218,22.892,1080
4001,"311","Old",37,1,0,0,1,23.718,25.854,24.523,1173
4002,"311","Old",51,15,0,0,1,23.991,22.426,24.148,1121
4003,"111","New",45,16,0,0,1,19.95,21.646,22.159,1107
4004,"111","New",18,13,1,1,1,20.984,26.211,23.143,1042
4005,"111","New",9,4,0,0,1,20.584,19.065,25.593,1079
4006,"311","Old",11,14,1,1,1,23.273,22.132,23.886,1085
4007,"111","New",52,17,0,0,1,20.402,19.182,24.115,1113
4008,"111","New",36,3,0,0,1,22.162,19.6,21.636,1133
4009,"211","New",5,14,0,0,1,22.569,26.004,24.413,1102
4010,"111","New",12,14,0,0,1,23.289,21.12,20.213,1088
4011,"211","New",47,7,0,0,1,25.744,24.753,22.383,1109
4012,"311","Old",50,2,1,1,1,24.158,21.82,22.567,1197
4013,"211","New",17,8,1,1,1,21.656,23.113,22.092,1116
4014,"111","New",19,22,0,0,1,25.834,19.823,19.882,1080
4015,"211","New",33,11,0,0,1,23.917,21.276,25.828,1082
4016,"311","Old",16,19,1,1,1,20.683,24.696,23.463,1133
4017,"111","New",11,22,1,1,1,21.396,19.86,25.96,1063
4018,"111","New",56,14,0,0,1,19.888,18.728,21.877,1086
4019,"111","New",10,3,0,0,1,20.266,23.044,22.143,1111
4020,"211","New",8,18,0,0,1,21.005,26.716,23.333,1165
4021,"311","Old",59,4,1,1,1,17.867,24.81,23.353,1071
4022,"311","Old",4,17,0,0,1,24.683,21.577,23.498,1069
4023,"311","Old",45,13,0,0,1,23.274,19.012,22.496,1109
4024,"111","New",43,8,1,1,1,21.367,24.627,19.884,1115
4025,"111","New",12,11,0,0,1,20.415,20.414,24.539,1048
4026,"211","New",14,6,0,0,1,22.981,25.808,22.59,1076
